avg_rating,quest_name,type,length,description_num,description_text,game
2.0625,A New Debt,other,short,1,"I am Mogrul, a money-lending merchant. I have been unable to collect on my loan to Drovas Relvi. He has been unable to pay me back in full.\nPlease help me. You can make him pay.\nHe owes me 1,000 septims. It would be easy for you to get it, but he won't accept payment in gold. Instead, he'll take your coin as payment.\nYou could also use your influence with Neloth to help him pay off his debt.",skyrim
1.3125,A New Debt,other,short,2,"I'm sorry to have kept you waiting. I've been busy collecting on my debts lately, but it's taking too long.\nMy name is Mogrul. You might know me as Drovas Relvi. I was hired by Neloth to collect on his debt. But he doesn't want to pay. He says he can pay in septims. I think it would be best if we worked together.\nIf you could get your hands on 1,000 septims, then I'll stop sending out my debt collectors.",skyrim
1.222222222,A New Debt,other,short,3,"I'm sorry to have taken so long to get your payment. I've been dealing with a lot of unexpected problems lately.\nYou're going to help me out here. You'll be working with Drovas Relvi. He has a problem with his debts. He doesn't know how much he owes us yet.\nHe owes me a large sum of money. I think it's about 1,000 septims. I don't know what to do with it. It's not like we can just give him more money.\nWe could sell it to Neloth. That would make things easier on everyone involved. But I don't want to risk angering him. So you're going to help him.\nIf you find yourself in need of any assistance, let me know.",skyrim
1.692307692,A New Debt,other,short,4,"I am Mogrul, a money-lending merchant. I'm here to collect on my debt to you, Drovas Relvi.\nYou've been hired by Neloth to take care of his debts. He's not paying them back. You're going to make sure he does.\nHe owes me 1,000 septims. It's worth about as much as gold in your hands right now. If you can get it out of him, we'll both be happy.",skyrim
1.4,A New Debt,other,short,5,"I'm sorry about all of this, but I can't let you go without getting my money back.\nYou've been recruiting people like me for months now. You're supposed to be the good guys! But I don't think it's working out as planned.\nI hired a young woman named Drovas Relvi to do something for me. She was quite talented at her job. I thought she could make more money than I would ever need. Then one day, I found out she had a problem with her father. It turned into a big deal.\nMy old friend Neloth has been trying to get me to pay off his debt for years. He says he needs my help. He doesn't have much money, so I'll give him whatever he wants. I even gave him 1,000 septims, which he said were worth a lot of gold. But I didn't realize how much they really were until I got them home. Now I know what I'm doing wrong.\nIf you want to help me, then pay up.",skyrim
1.071428571,A New Debt,other,short,6,"I am Mogrul, a money-lending merchant. I'm not sure if you've heard of me before, but I'm one of those people who can lend a hand to anyone in need.\nMy name is Mogrul. You might know me as Mogrul, or maybe as Drovas Relvi. I was hired by Neloth to help him out with a problem he had. It turned into quite the headache for both of us.\nYou're going to help me deal with it. I'll give you something called 1,000 septims. This is a new form of currency that we're trying out here at my location. We don't have much of it yet, so I'm giving you a small amount to help you get started.\nIf you ever need anything else, just ask.",skyrim
2.352941176,A New Debt,other,short,7,"I'm sorry to bother you again, but I've been unable to collect on my debt to Drovas Relvi. He owes me 1,000 septims.\nHe has not paid in months. I think he might be hiding something. I have reason to believe that he may be involved with Neloth. If you could find out what it is, I'd be happy to cut him loose.",skyrim
1.352941176,A New Debt,other,short,8,"I'm sorry about all of this, but I can't do it myself. You're my only hope for getting out of this mess.\nYou've got to help me. I owe 1,000 septims to someone named Drovas Relvi. He's in trouble with Neloth over some debt he owes me. I think you could help him out.\nHe needs to get more money so he can pay off his debts. If you find out where he has the money, let me know.",skyrim
1.555555556,A New Debt,other,short,9,"I'm Mogrul. I'm a money-lender. And you're looking for work? Well, I've got something for you.\nDrovas Relvi owes me 1,000 septims. He thinks he can get away with it. But I know better than to trust him. So I hired a man named Neloth to do what I could to help. But now he has my attention.\nYou want to help me? Here's your chance. Get yourself a job as a mercenary. Help out a good person like Drovas Relvi. You'll be paid well.\nNow get moving. There's no time.",skyrim
1.807692308,A New Debt,other,short,10,"I am Mogrul, a money-lending man. I'm sorry to have to do this, but you've been hired by Drovas Relvi. He has a problem with his debt. You can't let him go unpaid.\nYou're going to help me out here. Drovas Relvi owes me 1,000 septims. If he doesn't pay it back in full, I'll send my debt collectors after him.\nIf you help me, I promise not to send my collectors after your Neloth.",skyrim
1.571428571,A Precious Horse,rescue,short,1,"I am a soul. I was born and raised here on Soul Cairn. My mother died when I was young. My father left me with my brother, who has since become a farmer.\nMy brother died of illness. He was only fifty years old. I don't know what happened to him. I'm sure he had something to do with it.\nMy brother left me his horse, Arvak. It belonged to my mother. She never rode it much because she was always sick. When she finally did ride it, she didn't like riding it so much. So she gave it to my brother as a gift. Now that horse doesn't belong to me anymore.\nIt's been two days now. I've called out to my brother but he hasn't come back. I think he's dead. I hope not. If he isn't, then I'll have to kill myself.\nPlease help me.",skyrim
1.923076923,A Precious Horse,rescue,short,2,"I am the quest-giver. I'm sorry to have kept you waiting so long... but it seems that my time has come again.\nIt appears that there is a problem with one of our fellow souls. He has been locked up in a place called Soul Cairn. It is a terrible dimension where souls are trapped for an eternity. There he awaits his doom!\nPlease help me. I don't know what to do. My fellow soul, Arvak, has become lost and confused over these past few days. Please find him and bring him back home.",skyrim
2.214285714,A Precious Horse,rescue,short,3,"I am a soul. I was sent here by my master to help you with your quest.\nYou must save Arvak from Soul Cairn. He has been captured and tortured by his captors. They have taken away all of his possessions and made him work as a steed for the enemy. You must rescue him.\nHe has not eaten or slept for days now. If he does, they will kill him. Do not worry about finding food or water. His master will provide both.\nIf you do not rescue him, then he will suffer even worse than death.",skyrim
